46.875000000000014,28.12499999999999,0.0,74.90196078431373,0.0,31.351351351351347,62.16216216216216,27.450980392156865,85.50724637681161,50.72463768115942,0.0,45.88235294117647,Doritos_Tortilla_Chip_Cool_Ranch
0.0,27.215189873417735,58.227848101265835,38.03921568627451,14.70588235294118,6.862745098039219,0.0,60.0,36.7647058823529,22.058823529411733,0.0,73.33333333333334,Doritos_Tortilla_Chip_Cool_Ranch
0.0,51.98019801980198,90.0990099009901,20.7843137254902,26.315789473684188,21.052631578947363,0.0,85.09803921568627,0.0,10.638297872340448,13.829787234042564,63.13725490196078,Doritos_Tortilla_Chip_Cool_Ranch
0.0,52.25225225225224,90.990990990991,12.941176470588234,0.0,2.777777777777769,22.22222222222215,85.88235294117648,0.0,14.70588235294118,28.431372549019617,60.0,Doritos_Tortilla_Chip_Cool_Ranch
0.0,22.535211267605632,38.02816901408449,72.15686274509804,0.0,35.29411764705882,69.6078431372549,19.999999999999996,43.92523364485981,24.299065420560765,0.0,58.0392156862745,Doritos_Tortilla_Chip_Cool_Ranch
0.0,11.206896551724125,12.931034482758625,54.50980392156863,0.0,48.42105263157895,88.42105263157895,25.49019607843137,37.499999999999986,29.16666666666668,0.0,81.17647058823529,Doritos_Tortilla_Chip_Cool_Ranch
0.0,27.499999999999996,77.08333333333334,5.882352941176472,56.39534883720929,36.04651162790698,0.0,32.549019607843135,55.128205128205146,38.46153846153847,0.0,69.41176470588235,Doritos_Tortilla_Chip_Cool_Ranch
0.0,7.8431372549019605,22.54901960784314,19.999999999999996,0.0,43.049327354260086,86.99551569506725,12.549019607843137,39.24050632911393,18.987341772151904,0.0,69.01960784313725,Doritos_Tortilla_Chip_Cool_Ranch
18.852459016393468,9.836065573770501,0.0,52.15686274509803,0.0,33.19672131147542,86.47540983606558,4.313725490196074,13.953488372093034,13.953488372093034,0.0,83.13725490196077,Doritos_Tortilla_Chip_Cool_Ranch
23.999999999999975,21.999999999999982,0.0,80.3921568627451,0.0,32.48730964467005,65.98984771573605,22.745098039215684,60.606060606060616,41.666666666666664,0.0,48.23529411764705,Doritos_Tortilla_Chip_Cool_Ranch
0.0,14.361702127659584,39.36170212765958,26.274509803921564,0.0,45.91836734693877,87.24489795918367,23.13725490196078,10.638297872340448,8.51063829787231,0.0,81.56862745098039,Doritos_Tortilla_Chip_Cool_Ranch
0.0,13.089005235602091,27.748691099476446,25.098039215686274,56.250000000000014,30.0,0.0,68.62745098039215,56.29629629629629,28.888888888888893,0.0,47.05882352941176,Doritos_Tortilla_Chip_Cool_Ranch
0.0,12.727272727272732,29.09090909090909,78.43137254901961,0.0,25.00000000000001,64.91228070175438,10.588235294117643,44.62809917355373,27.27272727272727,0.0,52.54901960784314,Doritos_Tortilla_Chip_Cool_Ranch
0.0,25.14285714285715,30.285714285714278,31.372549019607842,87.21804511278197,60.90225563909776,0.0,47.843137254901954,88.73239436619718,64.7887323943662,0.0,72.15686274509804,Doritos_Tortilla_Chip_Cool_Ranch
60.526315789473685,42.105263157894726,0.0,70.19607843137254,0.0,20.625,36.875000000000014,37.254901960784316,92.3469387755102,58.673469387755105,0.0,23.13725490196078,Doritos_Tortilla_Chip_Cool_Ranch
0.0,11.510791366906457,28.057553956834536,45.490196078431374,0.0,44.54976303317536,88.15165876777252,17.25490196078432,37.28813559322034,25.423728813559322,0.0,76.86274509803921,Doritos_Tortilla_Chip_Cool_Ranch
0.0,10.204081632653025,6.122448979591816,80.7843137254902,0.0,37.77777777777777,78.66666666666666,11.764705882352944,52.343749999999986,32.03125,0.0,49.80392156862745,Doritos_Tortilla_Chip_Cool_Ranch
0.0,26.562499999999993,43.75000000000002,74.90196078431373,0.0,37.44292237442922,68.94977168949772,14.117647058823534,18.999999999999993,8.99999999999997,0.0,60.7843137254902,Doritos_Tortilla_Chip_Cool_Ranch
0.0,8.771929824561422,1.7543859649122746,77.64705882352942,0.0,35.294117647058826,73.10924369747899,6.666666666666665,57.971014492753625,39.855072463768124,0.0,45.88235294117647,Doritos_Tortilla_Chip_Cool_Ranch
0.0,55.02392344497608,88.03827751196172,18.039215686274513,0.0,16.666666666666615,27.777777777777768,85.88235294117648,0.0,6.06060606060604,6.06060606060604,74.11764705882354,Doritos_Tortilla_Chip_Cool_Ranch
0.0,46.93877551020409,92.24489795918367,3.9215686274509776,0.0,10.055865921787706,33.51955307262569,29.803921568627455,28.750000000000004,15.00000000000002,0.0,68.62745098039215,Doritos_Tortilla_Chip_Cool_Ranch
