0.0,52.71317829457364,55.81395348837209,49.411764705882355,red
0.0,71.8562874251497,73.65269461077844,34.509803921568626,red
0.0,74.66666666666666,76.66666666666667,41.17647058823529,red
0.0,48.93617021276596,51.77304964539009,44.705882352941174,red
0.0,74.70588235294116,81.76470588235294,33.333333333333336,red
0.0,58.285714285714285,54.285714285714285,31.372549019607842,red
0.0,71.24999999999999,63.124999999999986,37.254901960784316,red
0.0,77.77777777777779,79.16666666666666,15.294117647058824,red
0.0,70.1086956521739,64.67391304347827,27.84313725490196,red
0.0,72.65625000000001,64.84374999999999,49.80392156862745,red
0.0,46.40000000000001,49.6,50.98039215686274,red
0.0,76.84210526315789,76.84210526315789,25.49019607843137,red
0.0,72.18934911242604,71.59763313609467,33.72549019607843,red
0.0,67.39130434782608,61.95652173913043,27.84313725490196,red
0.0,76.71957671957671,76.71957671957671,25.882352941176467,red
0.0,65.4970760233918,67.83625730994152,32.94117647058824,red
0.0,48.360655737704924,50.0,52.15686274509803,red
0.0,55.08474576271186,57.62711864406781,53.72549019607843,red
0.0,67.58241758241758,48.9010989010989,28.627450980392155,red
0.0,69.10994764397905,63.87434554973823,25.098039215686274,red
0.0,70.73170731707317,71.70731707317074,19.6078431372549,red
0.0,69.10112359550563,64.6067415730337,30.196078431372552,red
0.0,70.49180327868852,69.39890710382514,28.235294117647058,red
0.0,71.11111111111113,52.77777777777779,29.411764705882348,red
0.0,70.73170731707317,72.6829268292683,19.6078431372549,red
0.0,65.88235294117646,68.8235294117647,33.333333333333336,red
0.0,77.29729729729729,83.78378378378379,27.450980392156865,red
0.0,55.46875,57.03125,49.80392156862745,red
0.0,48.55072463768116,51.44927536231884,45.88235294117647,red
0.0,67.53246753246754,70.77922077922078,39.6078431372549,red
0.0,54.166666666666664,53.333333333333336,52.94117647058824,red
0.0,71.42857142857144,75.27472527472527,28.627450980392155,red
0.0,68.15642458100558,49.16201117318435,29.803921568627455,red
0.0,74.15730337078651,74.7191011235955,30.196078431372552,red
0.0,54.91803278688525,55.73770491803279,52.15686274509803,red
0.0,75.0,76.19047619047619,34.11764705882353,red
0.0,65.26315789473685,60.52631578947367,25.49019607843137,red
0.0,71.51162790697676,76.74418604651163,32.549019607843135,red
0.0,75.1592356687898,77.70700636942675,38.431372549019606,red
0.0,71.50837988826815,68.71508379888269,29.803921568627455,red
0.0,44.27480916030534,45.801526717557245,48.62745098039216,red
0.0,74.46808510638297,72.3404255319149,26.274509803921564,red
0.0,68.92655367231639,66.66666666666666,30.58823529411765,red
0.0,64.28571428571428,58.673469387755105,23.13725490196078,red
0.0,65.9090909090909,59.84848484848484,48.23529411764705,red
0.0,71.09004739336491,72.98578199052133,17.25490196078432,red
0.0,72.28915662650603,69.87951807228916,34.90196078431372,red
0.0,66.47398843930637,67.05202312138728,32.15686274509804,red
0.0,77.94871794871794,75.8974358974359,23.529411764705888,red
0.0,46.153846153846146,49.23076923076923,49.01960784313726,red
0.0,71.09004739336491,71.56398104265402,17.25490196078432,red
0.0,76.04166666666666,78.125,24.705882352941178,red
0.0,69.14285714285714,69.14285714285714,31.372549019607842,red
0.0,42.95774647887324,46.478873239436616,44.31372549019608,red
0.0,64.55026455026456,70.37037037037037,25.882352941176467,red
0.0,70.1657458563536,65.74585635359117,29.01960784313725,red
0.0,66.15384615384615,59.48717948717949,23.529411764705888,red
0.0,55.37190082644627,57.851239669421496,52.54901960784314,red
0.0,67.29559748427674,69.81132075471697,37.64705882352941,red
0.0,75.13513513513513,75.13513513513513,27.450980392156865,red
0.0,68.18181818181817,65.9090909090909,30.980392156862745,red
0.0,69.88636363636364,71.02272727272728,30.980392156862745,red
0.0,61.79775280898877,57.30337078651685,30.196078431372552,red
0.0,55.645161290322584,58.06451612903227,51.37254901960784,red
0.0,67.29559748427674,71.0691823899371,37.64705882352941,red
0.0,66.83417085427136,59.2964824120603,21.96078431372549,red
0.0,66.84491978609624,71.65775401069519,26.66666666666667,red
0.0,65.18987341772153,48.73417721518988,38.03921568627451,red
0.0,46.564885496183194,49.61832061068702,48.62745098039216,red
0.0,73.59550561797754,73.03370786516854,30.196078431372552,red
0.0,71.06598984771574,70.05076142131979,22.745098039215684,red
0.0,68.23529411764704,71.17647058823529,33.333333333333336,red
0.0,70.98765432098764,72.83950617283949,36.47058823529412,red
0.0,69.5906432748538,70.17543859649123,32.94117647058824,red
0.0,72.89156626506023,75.90361445783132,34.90196078431372,red
0.0,55.462184873949575,57.14285714285715,53.333333333333336,red
0.0,63.08724832214765,65.10067114093961,41.56862745098039,red
0.0,65.76086956521739,62.500000000000014,27.84313725490196,red
0.0,68.83116883116884,74.02597402597402,39.6078431372549,red
0.0,66.46341463414635,49.39024390243903,35.686274509803916,red
0.0,75.97765363128491,83.24022346368714,29.803921568627455,red
0.0,69.76744186046511,72.55813953488371,15.686274509803921,red
0.0,76.40449438202246,75.28089887640449,30.196078431372552,red
0.0,78.98089171974523,84.71337579617835,38.431372549019606,red
0.0,73.52941176470587,74.50980392156865,19.999999999999996,red
0.0,63.58381502890174,61.84971098265897,32.15686274509804,red
0.0,59.44055944055945,55.244755244755254,43.92156862745098,red
0.0,74.42922374429224,74.88584474885845,14.117647058823534,red
0.0,47.28682170542637,50.3875968992248,49.411764705882355,red
0.0,72.04968944099377,76.3975155279503,36.86274509803922,red
0.0,62.89308176100627,49.685534591194966,37.64705882352941,red
0.0,65.5367231638418,69.4915254237288,30.58823529411765,red
0.0,66.88741721854305,71.523178807947,40.78431372549019,red
0.0,65.95744680851064,60.63829787234042,26.274509803921564,red
0.0,63.29787234042554,57.446808510638306,26.274509803921564,red
0.0,48.43750000000001,51.5625,49.80392156862745,red
0.0,67.39130434782608,65.21739130434783,27.84313725490196,red
0.0,60.150375939849624,55.63909774436089,47.843137254901954,red
0.0,73.26732673267327,74.75247524752476,20.7843137254902,red
0.0,75.72815533980582,75.72815533980582,19.215686274509803,red
0.0,59.3939393939394,46.06060606060607,35.29411764705882,red
0.0,70.19867549668874,66.22516556291392,40.78431372549019,red
0.0,75.53191489361703,78.19148936170212,26.274509803921564,red
0.0,68.78980891719746,72.61146496815286,38.431372549019606,red
0.0,71.67630057803468,64.73988439306359,32.15686274509804,red
0.0,67.85714285714285,72.61904761904762,34.11764705882353,red
0.0,65.86826347305389,66.46706586826348,34.509803921568626,red
0.0,73.33333333333333,73.33333333333333,35.29411764705882,red
0.0,58.03571428571428,59.821428571428555,56.07843137254902,red
0.0,79.51807228915662,78.31325301204821,34.90196078431372,red
0.0,72.6775956284153,53.00546448087431,28.235294117647058,red
0.0,61.073825503355714,62.41610738255034,41.56862745098039,red
0.0,74.07407407407408,72.83950617283949,36.47058823529412,red
0.0,60.95890410958904,62.32876712328766,42.74509803921569,red
0.0,46.368715083798875,45.2513966480447,29.803921568627455,red
0.0,69.00584795321637,73.09941520467835,32.94117647058824,red
0.0,63.124999999999986,69.375,37.254901960784316,red
0.0,53.17460317460316,51.58730158730158,50.588235294117645,red
0.0,52.67175572519083,55.72519083969466,48.62745098039216,red
0.0,68.6046511627907,61.04651162790699,32.549019607843135,red
0.0,66.30434782608695,60.32608695652174,27.84313725490196,red
0.0,62.82722513089005,69.63350785340315,25.098039215686274,red
0.0,75.95628415300546,74.31693989071037,28.235294117647058,red
0.0,77.22772277227722,78.7128712871287,20.7843137254902,red
0.0,70.83333333333334,70.83333333333334,34.11764705882353,red
0.0,65.51724137931035,66.0919540229885,31.76470588235294,red
0.0,72.98578199052133,74.88151658767772,17.25490196078432,red
0.0,74.13793103448275,81.0344827586207,31.76470588235294,red
0.0,18.965517241379306,86.7816091954023,31.76470588235294,yellow
0.0,34.653465346534645,94.55445544554456,20.7843137254902,yellow
1.1363636363636325,0.0,82.95454545454545,30.980392156862745,yellow
0.0,18.823529411764707,86.47058823529412,33.333333333333336,yellow
0.0,12.5,79.6875,24.705882352941178,yellow
0.0,18.59296482412061,77.38693467336682,21.96078431372549,yellow
0.0,18.857142857142854,85.14285714285714,31.372549019607842,yellow
0.0,21.686746987951818,88.55421686746988,34.90196078431372,yellow
0.0,27.41116751269036,85.78680203045684,22.745098039215684,yellow
0.0,27.878787878787882,75.75757575757575,35.29411764705882,yellow
0.0,32.38636363636363,88.06818181818181,30.980392156862745,yellow
0.0,16.315789473684212,82.63157894736842,25.49019607843137,yellow
0.5376344086021487,0.0,75.80645161290322,27.058823529411768,yellow
0.0,26.582278481012672,92.40506329113923,38.03921568627451,yellow
0.0,12.258064516129027,70.96774193548386,39.21568627450981,yellow
0.0,34.18367346938776,88.26530612244898,23.13725490196078,yellow
